user_id,plan_type,billing_date,amount
U04082,Basic,2023-08-07,20
U04082,Basic,2023-09-06,20
U04082,Basic,2023-10-06,20
U04082,Basic,2023-11-05,20
U04082,Basic,2023-12-05,20
U04082,Basic,2024-01-04,20
U04082,Basic,2024-02-03,20
U04083,Free,2025-03-07,0
U04084,Free,2025-07-15,0
U04084,Free,2025-08-14,0
U04085,Free,2023-02-02,0
U04085,Free,2023-03-04,0
U04085,Free,2023-04-03,0
U04085,Free,2023-05-03,0
U04085,Free,2023-06-02,0
U04085,Free,2023-07-02,0
U04086,Free,2023-01-05,0
U04086,Free,2023-02-04,0
U04086,Free,2023-03-06,0
U04086,Free,2023-04-05,0
U04086,Free,2023-05-05,0
U04087,Free,2023-01-12,0
U04087,Free,2023-02-11,0
U04087,Free,2023-03-13,0
U04087,Free,2023-04-12,0
U04087,Free,2023-05-12,0
U04087,Free,2023-06-11,0
U04087,Free,2023-07-11,0
U04087,Free,2023-08-10,0
U04087,Free,2023-09-09,0
U04087,Free,2023-10-09,0
U04087,Free,2023-11-08,0
U04087,Free,2023-12-08,0
U04087,Free,2024-01-07,0
U04087,Free,2024-02-06,0
U04087,Free,2024-03-07,0
U04088,Pro,2025-01-30,50
U04088,Pro,2025-03-01,50
U04088,Pro,2025-03-31,50
U04088,Pro,2025-04-30,50
U04088,Pro,2025-05-30,50
U04088,Pro,2025-06-29,50
U04088,Pro,2025-07-29,50
U04088,Pro,2025-08-28,50
U04089,Free,2025-08-17,0
U04090,Free,2023-01-05,0
U04091,Basic,2025-07-07,20
U04091,Basic,2025-08-06,20
U04092,Pro,2023-05-07,50
U04092,Pro,2023-06-06,50
U04093,Free,2024-02-29,0
U04093,Free,2024-03-30,0
U04093,Free,2024-04-29,0
U04093,Free,2024-05-29,0
U04093,Free,2024-06-28,0
U04093,Free,2024-07-28,0
U04093,Free,2024-08-27,0
U04093,Free,2024-09-26,0
U04093,Free,2024-10-26,0
U04093,Free,2024-11-25,0
U04093,Free,2024-12-25,0
U04093,Free,2025-01-24,0
U04093,Free,2025-02-23,0
U04093,Free,2025-03-25,0
U04093,Free,2025-04-24,0
U04093,Free,2025-05-24,0
U04093,Free,2025-06-23,0
U04093,Free,2025-07-23,0
U04093,Free,2025-08-22,0
U04094,Free,2025-08-26,0
U04095,Free,2023-04-25,0
U04095,Free,2023-05-25,0
U04095,Free,2023-06-24,0
U04095,Free,2023-07-24,0
U04095,Free,2023-08-23,0
U04095,Free,2023-09-22,0
U04095,Free,2023-10-22,0
U04095,Free,2023-11-21,0
U04095,Free,2023-12-21,0
U04095,Free,2024-01-20,0
U04095,Free,2024-02-19,0
U04095,Free,2024-03-20,0
U04095,Free,2024-04-19,0
U04095,Free,2024-05-19,0
U04096,Basic,2024-01-23,20
U04096,Basic,2024-02-22,20
U04096,Basic,2024-03-23,20
U04096,Basic,2024-04-22,20
U04097,Pro,2023-01-03,50
U04097,Pro,2023-02-02,50
U04097,Pro,2023-03-04,50
U04097,Pro,2023-04-03,50
U04097,Pro,2023-05-03,50
U04097,Pro,2023-06-02,50
U04097,Pro,2023-07-02,50
U04097,Pro,2023-08-01,50
U04097,Pro,2023-08-31,50
U04097,Pro,2023-09-30,50
U04097,Pro,2023-10-30,50
U04097,Pro,2023-11-29,50
U04097,Pro,2023-12-29,50
U04097,Pro,2024-01-28,50
U04097,Pro,2024-02-27,50
U04097,Pro,2024-03-28,50
U04097,Pro,2024-04-27,50
U04097,Pro,2024-05-27,50
U04097,Pro,2024-06-26,50
U04097,Pro,2024-07-26,50
U04097,Pro,2024-08-25,50
U04097,Pro,2024-09-24,50
U04097,Pro,2024-10-24,50
U04097,Pro,2024-11-23,50
U04097,Pro,2024-12-23,50
U04097,Pro,2025-01-22,50
U04097,Pro,2025-02-21,50
U04097,Pro,2025-03-23,50
U04097,Pro,2025-04-22,50
U04097,Pro,2025-05-22,50
U04097,Pro,2025-06-21,50
U04097,Pro,2025-07-21,50
U04098,Free,2023-01-07,0
U04098,Free,2023-02-06,0
U04098,Free,2023-03-08,0
U04098,Free,2023-04-07,0
U04098,Free,2023-05-07,0
U04098,Free,2023-06-06,0
U04098,Free,2023-07-06,0
U04098,Free,2023-08-05,0
U04099,Pro,2023-02-20,50
U04099,Pro,2023-03-22,50
U04099,Pro,2023-04-21,50
U04099,Pro,2023-05-21,50
U04099,Pro,2023-06-20,50
U04099,Pro,2023-07-20,50
U04099,Pro,2023-08-19,50
U04099,Pro,2023-09-18,50
U04099,Pro,2023-10-18,50
U04099,Pro,2023-11-17,50
U04099,Pro,2023-12-17,50
U04099,Pro,2024-01-16,50
U04099,Pro,2024-02-15,50
U04099,Pro,2024-03-16,50
U04099,Pro,2024-04-15,50
U04099,Pro,2024-05-15,50
U04099,Pro,2024-06-14,50
U04099,Pro,2024-07-14,50
U04099,Pro,2024-08-13,50
U04099,Pro,2024-09-12,50
U04099,Pro,2024-10-12,50
U04099,Pro,2024-11-11,50
U04099,Pro,2024-12-11,50
U04099,Pro,2025-01-10,50
U04099,Pro,2025-02-09,50
U04099,Pro,2025-03-11,50
U04099,Pro,2025-04-10,50
U04100,Basic,2023-01-04,20
U04100,Basic,2023-02-03,20
U04101,Free,2025-03-18,0
U04102,Free,2023-10-12,0
U04102,Free,2023-11-11,0
U04102,Free,2023-12-11,0
U04102,Free,2024-01-10,0
U04102,Free,2024-02-09,0
U04102,Free,2024-03-10,0
U04102,Free,2024-04-09,0
U04102,Free,2024-05-09,0
U04102,Free,2024-06-08,0
U04102,Free,2024-07-08,0
U04102,Free,2024-08-07,0
U04102,Free,2024-09-06,0
U04102,Free,2024-10-06,0
U04102,Free,2024-11-05,0
U04102,Free,2024-12-05,0
U04102,Free,2025-01-04,0
U04102,Free,2025-02-03,0
U04102,Free,2025-03-05,0
U04102,Free,2025-04-04,0
U04103,Pro,2024-09-15,50
U04103,Pro,2024-10-15,50
U04103,Pro,2024-11-14,50
U04103,Pro,2024-12-14,50
U04103,Pro,2025-01-13,50
U04103,Pro,2025-02-12,50
U04103,Pro,2025-03-14,50
U04103,Pro,2025-04-13,50
U04103,Pro,2025-05-13,50
U04103,Pro,2025-06-12,50
U04103,Pro,2025-07-12,50
U04103,Pro,2025-08-11,50
U04104,Basic,2023-01-20,20
U04104,Basic,2023-02-19,20
U04104,Basic,2023-03-21,20
U04104,Basic,2023-04-20,20
U04104,Basic,2023-05-20,20
U04104,Basic,2023-06-19,20
U04104,Basic,2023-07-19,20
U04104,Basic,2023-08-18,20
U04104,Basic,2023-09-17,20
U04104,Basic,2023-10-17,20
U04104,Basic,2023-11-16,20
U04104,Basic,2023-12-16,20
U04104,Basic,2024-01-15,20
U04104,Basic,2024-02-14,20
U04104,Basic,2024-03-15,20
U04104,Basic,2024-04-14,20
U04104,Basic,2024-05-14,20
U04104,Basic,2024-06-13,20
U04105,Basic,2023-03-19,20
U04105,Basic,2023-04-18,20
U04105,Basic,2023-05-18,20
U04105,Basic,2023-06-17,20
U04105,Basic,2023-07-17,20
U04105,Basic,2023-08-16,20
U04105,Basic,2023-09-15,20
U04106,Free,2025-05-04,0
U04106,Free,2025-06-03,0
U04106,Free,2025-07-03,0
U04106,Free,2025-08-02,0
U04107,Pro,2025-08-28,50
U04108,Pro,2023-01-05,50
U04108,Pro,2023-02-04,50
U04108,Pro,2023-03-06,50
U04108,Pro,2023-04-05,50
U04108,Pro,2023-05-05,50
U04108,Pro,2023-06-04,50
U04109,Pro,2025-08-23,50
U04110,Free,2024-11-27,0
U04110,Free,2024-12-27,0
U04110,Free,2025-01-26,0
U04110,Free,2025-02-25,0
U04110,Free,2025-03-27,0
U04111,Pro,2024-10-27,50
U04111,Pro,2024-11-26,50
U04111,Pro,2024-12-26,50
U04111,Pro,2025-01-25,50
U04111,Pro,2025-02-24,50
U04111,Pro,2025-03-26,50
U04111,Pro,2025-04-25,50
U04111,Pro,2025-05-25,50
U04111,Pro,2025-06-24,50
U04111,Pro,2025-07-24,50
U04111,Pro,2025-08-23,50
U04112,Free,2024-05-02,0
U04112,Free,2024-06-01,0
U04112,Free,2024-07-01,0
U04112,Free,2024-07-31,0
U04113,Free,2023-01-06,0
U04113,Free,2023-02-05,0
U04113,Free,2023-03-07,0
U04113,Free,2023-04-06,0
U04113,Free,2023-05-06,0
U04114,Basic,2023-01-08,20
U04114,Basic,2023-02-07,20
U04114,Basic,2023-03-09,20
U04114,Free,2023-04-08,0
U04114,Free,2023-05-08,0
U04114,Free,2023-06-07,0
U04114,Free,2023-07-07,0
U04115,Basic,2025-01-20,20
U04116,Free,2023-05-06,0
U04117,Pro,2025-08-25,50
U04118,Enterprise,2023-08-28,200
U04118,Enterprise,2023-09-27,200
U04118,Enterprise,2023-10-27,200
U04118,Enterprise,2023-11-26,200
U04118,Enterprise,2023-12-26,200
U04118,Enterprise,2024-01-25,200
U04118,Enterprise,2024-02-24,200
U04118,Enterprise,2024-03-25,200
U04118,Enterprise,2024-04-24,200
U04118,Enterprise,2024-05-24,200
U04118,Enterprise,2024-06-23,200
U04118,Enterprise,2024-07-23,200
U04118,Enterprise,2024-08-22,200
U04118,Enterprise,2024-09-21,200
U04118,Enterprise,2024-10-21,200
U04118,Enterprise,2024-11-20,200
U04118,Enterprise,2024-12-20,200
U04119,Free,2023-01-14,0
U04120,Free,2025-06-24,0
U04120,Free,2025-07-24,0
U04120,Free,2025-08-23,0
U04121,Free,2023-03-17,0
U04121,Free,2023-04-16,0
U04121,Free,2023-05-16,0
U04121,Free,2023-06-15,0
U04121,Free,2023-07-15,0
U04121,Free,2023-08-14,0
U04121,Free,2023-09-13,0
U04122,Free,2024-07-14,0
U04122,Free,2024-08-13,0
U04122,Free,2024-09-12,0
U04122,Free,2024-10-12,0
U04122,Free,2024-11-11,0
U04122,Free,2024-12-11,0
U04122,Free,2025-01-10,0
U04122,Free,2025-02-09,0
U04122,Free,2025-03-11,0
U04122,Free,2025-04-10,0
U04122,Free,2025-05-10,0
U04123,Basic,2025-06-10,20
U04123,Basic,2025-07-10,20
U04123,Basic,2025-08-09,20
U04124,Free,2025-08-24,0
U04125,Free,2025-08-03,0
U04126,Free,2025-05-19,0
U04126,Free,2025-06-18,0
U04126,Free,2025-07-18,0
U04126,Free,2025-08-17,0
U04127,Free,2025-05-22,0
U04127,Free,2025-06-21,0
U04127,Free,2025-07-21,0
U04127,Free,2025-08-20,0
U04128,Free,2025-08-27,0
U04129,Free,2023-03-19,0
U04129,Free,2023-04-18,0
U04129,Free,2023-05-18,0
U04129,Free,2023-06-17,0
U04129,Free,2023-07-17,0
U04129,Free,2023-08-16,0
U04129,Free,2023-09-15,0
U04130,Free,2023-01-03,0
U04130,Free,2023-02-02,0
U04131,Pro,2023-03-01,50
U04131,Pro,2023-03-31,50
U04131,Pro,2023-04-30,50
U04131,Pro,2023-05-30,50
U04131,Pro,2023-06-29,50
U04131,Pro,2023-07-29,50
U04131,Pro,2023-08-28,50
U04131,Pro,2023-09-27,50
U04131,Pro,2023-10-27,50
U04131,Pro,2023-11-26,50
U04131,Pro,2023-12-26,50
U04131,Pro,2024-01-25,50
U04131,Pro,2024-02-24,50
U04131,Pro,2024-03-25,50
U04131,Pro,2024-04-24,50
U04131,Pro,2024-05-24,50
U04131,Pro,2024-06-23,50
U04131,Pro,2024-07-23,50
U04132,Free,2023-02-01,0
U04132,Free,2023-03-03,0
U04132,Free,2023-04-02,0
U04132,Free,2023-05-02,0
U04132,Free,2023-06-01,0
U04133,Pro,2025-05-01,50
U04133,Pro,2025-05-31,50
U04133,Pro,2025-06-30,50
U04133,Pro,2025-07-30,50
U04134,Basic,2025-03-22,20
U04134,Basic,2025-04-21,20
U04134,Basic,2025-05-21,20
U04134,Basic,2025-06-20,20
U04134,Basic,2025-07-20,20
U04134,Basic,2025-08-19,20
U04135,Basic,2025-01-04,20
U04135,Basic,2025-02-03,20
U04135,Basic,2025-03-05,20
U04136,Free,2023-01-03,0
U04136,Free,2023-02-02,0
U04136,Free,2023-03-04,0
U04136,Free,2023-04-03,0
U04136,Free,2023-05-03,0
U04137,Free,2025-07-04,0
U04137,Free,2025-08-03,0
U04138,Free,2023-04-15,0
U04139,Basic,2025-05-05,20
U04139,Basic,2025-06-04,20
U04139,Basic,2025-07-04,20
U04139,Basic,2025-08-03,20
U04140,Basic,2024-10-08,20
U04140,Basic,2024-11-07,20
U04140,Basic,2024-12-07,20
U04140,Pro,2025-01-06,50
U04140,Pro,2025-02-05,50
U04140,Pro,2025-03-07,50
U04141,Basic,2023-05-09,20
U04142,Free,2023-01-12,0
U04142,Free,2023-02-11,0
U04142,Free,2023-03-13,0
U04142,Free,2023-04-12,0
U04142,Free,2023-05-12,0
U04142,Free,2023-06-11,0
U04142,Free,2023-07-11,0
U04143,Free,2023-01-08,0
U04143,Free,2023-02-07,0
U04143,Free,2023-03-09,0
U04143,Free,2023-04-08,0
U04143,Free,2023-05-08,0
U04143,Free,2023-06-07,0
U04143,Free,2023-07-07,0
U04143,Free,2023-08-06,0
U04143,Free,2023-09-05,0
U04143,Free,2023-10-05,0
U04143,Free,2023-11-04,0
U04143,Free,2023-12-04,0
U04143,Free,2024-01-03,0
U04143,Free,2024-02-02,0
U04143,Free,2024-03-03,0
U04143,Free,2024-04-02,0
U04143,Free,2024-05-02,0
U04143,Free,2024-06-01,0
U04144,Free,2025-08-14,0
U04145,Free,2025-08-25,0
U04146,Pro,2025-04-15,50
U04146,Pro,2025-05-15,50
U04146,Pro,2025-06-14,50
U04146,Pro,2025-07-14,50
U04146,Pro,2025-08-13,50
U04147,Free,2023-01-09,0
U04147,Free,2023-02-08,0
U04148,Free,2023-08-18,0
U04148,Free,2023-09-17,0
U04148,Free,2023-10-17,0
U04149,Free,2025-07-04,0
U04150,Basic,2025-07-30,20
U04150,Basic,2025-08-29,20
U04151,Basic,2023-01-10,20
U04151,Basic,2023-02-09,20
U04151,Basic,2023-03-11,20
U04151,Basic,2023-04-10,20
U04151,Basic,2023-05-10,20
U04151,Basic,2023-06-09,20
U04151,Basic,2023-07-09,20
U04151,Basic,2023-08-08,20
U04152,Free,2023-01-03,0
U04152,Free,2023-02-02,0
U04152,Free,2023-03-04,0
U04152,Free,2023-04-03,0
U04152,Free,2023-05-03,0
U04152,Free,2023-06-02,0
U04152,Free,2023-07-02,0
U04152,Free,2023-08-01,0
U04153,Basic,2025-06-22,20
U04153,Basic,2025-07-22,20
U04153,Basic,2025-08-21,20
U04154,Free,2023-05-28,0
U04154,Free,2023-06-27,0
U04154,Free,2023-07-27,0
U04154,Free,2023-08-26,0
U04154,Free,2023-09-25,0
U04154,Free,2023-10-25,0
U04154,Free,2023-11-24,0
U04154,Free,2023-12-24,0
U04154,Free,2024-01-23,0
U04155,Free,2023-02-18,0
U04155,Free,2023-03-20,0
U04155,Free,2023-04-19,0
U04155,Free,2023-05-19,0
U04155,Free,2023-06-18,0
U04155,Free,2023-07-18,0
U04155,Free,2023-08-17,0
U04155,Free,2023-09-16,0
U04155,Free,2023-10-16,0
U04155,Free,2023-11-15,0
U04155,Free,2023-12-15,0
U04155,Free,2024-01-14,0
U04156,Free,2023-01-03,0
U04157,Free,2024-08-25,0
U04157,Free,2024-09-24,0
U04157,Free,2024-10-24,0
U04157,Free,2024-11-23,0
U04157,Free,2024-12-23,0
U04157,Free,2025-01-22,0
U04157,Free,2025-02-21,0
U04157,Free,2025-03-23,0
U04158,Free,2025-08-17,0
U04159,Free,2025-08-28,0
U04160,Enterprise,2024-10-31,200
U04160,Pro,2024-11-30,50
U04160,Pro,2024-12-30,50
U04161,Basic,2024-06-13,20
U04161,Basic,2024-07-13,20
U04161,Basic,2024-08-12,20
U04161,Basic,2024-09-11,20
U04161,Basic,2024-10-11,20
U04161,Basic,2024-11-10,20
U04161,Basic,2024-12-10,20
U04161,Basic,2025-01-09,20
U04161,Basic,2025-02-08,20
U04161,Basic,2025-03-10,20
U04162,Basic,2023-01-07,20
U04162,Basic,2023-02-06,20
U04162,Basic,2023-03-08,20
U04162,Basic,2023-04-07,20
U04162,Basic,2023-05-07,20
U04162,Basic,2023-06-06,20
U04162,Basic,2023-07-06,20
U04162,Basic,2023-08-05,20
U04162,Basic,2023-09-04,20
U04162,Basic,2023-10-04,20
U04162,Basic,2023-11-03,20
U04162,Basic,2023-12-03,20
U04162,Basic,2024-01-02,20
U04162,Basic,2024-02-01,20
U04162,Basic,2024-03-02,20
U04162,Basic,2024-04-01,20
U04163,Pro,2024-09-17,50
U04163,Pro,2024-10-17,50
U04163,Pro,2024-11-16,50
U04163,Pro,2024-12-16,50
U04163,Pro,2025-01-15,50
U04163,Pro,2025-02-14,50
U04163,Pro,2025-03-16,50
U04163,Pro,2025-04-15,50
U04163,Pro,2025-05-15,50
U04163,Pro,2025-06-14,50
U04163,Pro,2025-07-14,50
U04163,Pro,2025-08-13,50
U04164,Basic,2023-07-06,20
U04164,Basic,2023-08-05,20
U04164,Basic,2023-09-04,20
U04164,Basic,2023-10-04,20
U04164,Basic,2023-11-03,20
U04164,Basic,2023-12-03,20
U04164,Basic,2024-01-02,20
U04164,Basic,2024-02-01,20
U04164,Basic,2024-03-02,20
U04164,Basic,2024-04-01,20
U04164,Basic,2024-05-01,20
U04164,Basic,2024-05-31,20
U04164,Basic,2024-06-30,20
U04164,Basic,2024-07-30,20
U04164,Basic,2024-08-29,20
U04164,Basic,2024-09-28,20
U04164,Basic,2024-10-28,20
U04165,Enterprise,2025-02-02,200
U04165,Enterprise,2025-03-04,200
U04165,Enterprise,2025-04-03,200
U04165,Enterprise,2025-05-03,200
U04165,Enterprise,2025-06-02,200
U04165,Enterprise,2025-07-02,200
U04165,Enterprise,2025-08-01,200
U04166,Free,2023-07-22,0
U04166,Free,2023-08-21,0
U04166,Free,2023-09-20,0
U04166,Free,2023-10-20,0
U04166,Free,2023-11-19,0
U04166,Free,2023-12-19,0
U04166,Free,2024-01-18,0
U04166,Free,2024-02-17,0
U04166,Free,2024-03-18,0
U04167,Basic,2023-02-11,20
U04167,Basic,2023-03-13,20
U04167,Basic,2023-04-12,20
U04167,Basic,2023-05-12,20
U04167,Basic,2023-06-11,20
U04167,Basic,2023-07-11,20
U04167,Basic,2023-08-10,20
U04167,Basic,2023-09-09,20
U04167,Basic,2023-10-09,20
U04167,Basic,2023-11-08,20
U04167,Basic,2023-12-08,20
U04167,Basic,2024-01-07,20
U04167,Basic,2024-02-06,20
U04167,Basic,2024-03-07,20
U04167,Basic,2024-04-06,20
U04167,Basic,2024-05-06,20
U04167,Basic,2024-06-05,20
U04167,Basic,2024-07-05,20
U04167,Basic,2024-08-04,20
U04167,Basic,2024-09-03,20
U04167,Basic,2024-10-03,20
U04167,Basic,2024-11-02,20
U04167,Basic,2024-12-02,20
U04167,Basic,2025-01-01,20
U04167,Basic,2025-01-31,20
U04167,Basic,2025-03-02,20
U04167,Basic,2025-04-01,20
U04167,Basic,2025-05-01,20
U04167,Basic,2025-05-31,20
U04167,Basic,2025-06-30,20
U04167,Basic,2025-07-30,20
U04168,Free,2023-01-08,0
U04168,Free,2023-02-07,0
U04168,Free,2023-03-09,0
U04168,Free,2023-04-08,0
U04168,Free,2023-05-08,0
U04168,Free,2023-06-07,0
U04168,Free,2023-07-07,0
U04168,Free,2023-08-06,0
U04168,Free,2023-09-05,0
U04168,Free,2023-10-05,0
U04168,Free,2023-11-04,0
U04168,Free,2023-12-04,0
U04168,Free,2024-01-03,0
U04168,Free,2024-02-02,0
U04169,Enterprise,2023-04-06,200
U04169,Enterprise,2023-05-06,200
U04169,Enterprise,2023-06-05,200
U04169,Enterprise,2023-07-05,200
U04169,Enterprise,2023-08-04,200
U04169,Enterprise,2023-09-03,200
U04169,Enterprise,2023-10-03,200
U04169,Enterprise,2023-11-02,200
U04169,Enterprise,2023-12-02,200
U04169,Enterprise,2024-01-01,200
U04169,Enterprise,2024-01-31,200
U04169,Enterprise,2024-03-01,200
U04169,Enterprise,2024-03-31,200
U04169,Enterprise,2024-04-30,200
U04169,Enterprise,2024-05-30,200
U04169,Enterprise,2024-06-29,200
U04169,Enterprise,2024-07-29,200
U04169,Enterprise,2024-08-28,200
U04169,Enterprise,2024-09-27,200
U04169,Enterprise,2024-10-27,200
U04169,Enterprise,2024-11-26,200
U04169,Enterprise,2024-12-26,200
U04169,Enterprise,2025-01-25,200
U04169,Enterprise,2025-02-24,200
U04169,Enterprise,2025-03-26,200
U04169,Enterprise,2025-04-25,200
U04169,Enterprise,2025-05-25,200
U04169,Enterprise,2025-06-24,200
U04169,Enterprise,2025-07-24,200
U04170,Basic,2023-01-08,20
U04171,Free,2023-01-20,0
U04171,Free,2023-02-19,0
U04171,Free,2023-03-21,0
U04171,Free,2023-04-20,0
U04171,Free,2023-05-20,0
U04171,Free,2023-06-19,0
U04171,Free,2023-07-19,0
U04171,Free,2023-08-18,0
U04171,Free,2023-09-17,0
U04171,Free,2023-10-17,0
U04171,Free,2023-11-16,0
U04172,Pro,2025-08-29,50
U04173,Basic,2023-11-26,20
U04173,Free,2023-12-26,0
U04174,Free,2024-08-02,0
U04174,Free,2024-09-01,0
U04174,Free,2024-10-01,0
U04174,Free,2024-10-31,0
U04174,Free,2024-11-30,0
U04174,Free,2024-12-30,0
U04174,Free,2025-01-29,0
U04174,Free,2025-02-28,0
U04174,Free,2025-03-30,0
U04174,Free,2025-04-29,0
U04174,Free,2025-05-29,0
U04174,Free,2025-06-28,0
U04174,Free,2025-07-28,0
U04175,Basic,2025-08-21,20
U04176,Enterprise,2025-08-29,200
U04177,Free,2024-12-11,0
U04177,Free,2025-01-10,0
U04177,Free,2025-02-09,0
U04177,Free,2025-03-11,0
U04177,Free,2025-04-10,0
U04177,Free,2025-05-10,0
U04177,Free,2025-06-09,0
U04177,Free,2025-07-09,0
U04177,Free,2025-08-08,0
U04178,Basic,2025-08-09,20
U04179,Basic,2023-04-19,20
U04179,Basic,2023-05-19,20
U04179,Basic,2023-06-18,20
U04179,Basic,2023-07-18,20
U04179,Basic,2023-08-17,20
U04180,Basic,2023-03-28,20
U04180,Enterprise,2023-04-27,200
U04180,Enterprise,2023-05-27,200
U04181,Free,2023-08-20,0
U04181,Free,2023-09-19,0
U04181,Free,2023-10-19,0
U04181,Free,2023-11-18,0
U04181,Free,2023-12-18,0
U04181,Free,2024-01-17,0
U04181,Free,2024-02-16,0
U04181,Free,2024-03-17,0
U04181,Free,2024-04-16,0
U04181,Free,2024-05-16,0
U04181,Free,2024-06-15,0
U04181,Free,2024-07-15,0
U04181,Free,2024-08-14,0
U04181,Free,2024-09-13,0
U04181,Free,2024-10-13,0
U04181,Free,2024-11-12,0
U04181,Free,2024-12-12,0
U04181,Free,2025-01-11,0
U04181,Free,2025-02-10,0
U04181,Free,2025-03-12,0
U04181,Free,2025-04-11,0
U04181,Free,2025-05-11,0
U04181,Free,2025-06-10,0
U04181,Free,2025-07-10,0
U04181,Free,2025-08-09,0
U04182,Free,2025-05-14,0
U04182,Free,2025-06-13,0
U04182,Free,2025-07-13,0
U04182,Free,2025-08-12,0
U04183,Free,2025-05-25,0
U04183,Free,2025-06-24,0
U04184,Free,2023-04-06,0
U04184,Free,2023-05-06,0
U04184,Free,2023-06-05,0
U04184,Free,2023-07-05,0
U04184,Free,2023-08-04,0
U04184,Free,2023-09-03,0
U04184,Free,2023-10-03,0
U04185,Free,2023-01-12,0
U04185,Free,2023-02-11,0
U04185,Free,2023-03-13,0
U04185,Free,2023-04-12,0
U04185,Free,2023-05-12,0
U04185,Free,2023-06-11,0
U04185,Free,2023-07-11,0
U04185,Free,2023-08-10,0
U04185,Free,2023-09-09,0
U04185,Free,2023-10-09,0
U04185,Free,2023-11-08,0
U04185,Free,2023-12-08,0
U04185,Free,2024-01-07,0
U04185,Free,2024-02-06,0
U04185,Free,2024-03-07,0
U04185,Free,2024-04-06,0
U04185,Free,2024-05-06,0
U04185,Free,2024-06-05,0
U04186,Free,2025-03-19,0
U04186,Free,2025-04-18,0
U04186,Free,2025-05-18,0
U04186,Free,2025-06-17,0
U04186,Free,2025-07-17,0
U04186,Free,2025-08-16,0
U04187,Free,2023-01-12,0
U04187,Free,2023-02-11,0
U04187,Free,2023-03-13,0
U04187,Free,2023-04-12,0
U04188,Basic,2024-12-01,20
U04188,Basic,2024-12-31,20
U04188,Basic,2025-01-30,20
U04188,Basic,2025-03-01,20
U04188,Basic,2025-03-31,20
U04189,Free,2025-06-05,0
U04189,Free,2025-07-05,0
U04189,Free,2025-08-04,0
U04190,Pro,2025-06-12,50
U04190,Pro,2025-07-12,50
U04190,Pro,2025-08-11,50
U04191,Basic,2025-07-18,20
U04191,Basic,2025-08-17,20
U04192,Free,2025-08-21,0
U04193,Basic,2024-05-01,20
U04193,Basic,2024-05-31,20
U04193,Basic,2024-06-30,20
U04193,Basic,2024-07-30,20
U04193,Basic,2024-08-29,20
U04193,Basic,2024-09-28,20
U04193,Basic,2024-10-28,20
U04193,Basic,2024-11-27,20
U04193,Basic,2024-12-27,20
U04193,Basic,2025-01-26,20
U04193,Basic,2025-02-25,20
U04193,Basic,2025-03-27,20
U04193,Basic,2025-04-26,20
U04193,Basic,2025-05-26,20
U04194,Free,2025-07-05,0
U04194,Free,2025-08-04,0
U04195,Basic,2025-02-24,20
U04195,Basic,2025-03-26,20
U04195,Basic,2025-04-25,20
U04195,Basic,2025-05-25,20
U04195,Basic,2025-06-24,20
U04196,Basic,2023-01-23,20
U04196,Basic,2023-02-22,20
U04196,Basic,2023-03-24,20
U04196,Basic,2023-04-23,20
U04196,Basic,2023-05-23,20
U04196,Basic,2023-06-22,20
U04196,Basic,2023-07-22,20
U04196,Basic,2023-08-21,20
U04196,Basic,2023-09-20,20
U04196,Basic,2023-10-20,20
U04196,Basic,2023-11-19,20
U04196,Basic,2023-12-19,20
U04196,Basic,2024-01-18,20
U04196,Basic,2024-02-17,20
U04196,Basic,2024-03-18,20
U04196,Basic,2024-04-17,20
U04196,Basic,2024-05-17,20
U04196,Basic,2024-06-16,20
U04196,Basic,2024-07-16,20
U04196,Basic,2024-08-15,20
U04196,Basic,2024-09-14,20
U04196,Basic,2024-10-14,20
U04196,Basic,2024-11-13,20
U04196,Basic,2024-12-13,20
U04196,Basic,2025-01-12,20
U04196,Basic,2025-02-11,20
U04197,Free,2023-01-04,0
U04197,Free,2023-02-03,0
U04197,Free,2023-03-05,0
U04197,Free,2023-04-04,0
U04197,Free,2023-05-04,0
U04197,Free,2023-06-03,0
U04198,Free,2023-03-10,0
U04199,Enterprise,2023-11-23,200
U04199,Enterprise,2023-12-23,200
U04199,Enterprise,2024-01-22,200
U04199,Enterprise,2024-02-21,200
U04199,Enterprise,2024-03-22,200
U04199,Enterprise,2024-04-21,200
U04199,Enterprise,2024-05-21,200
U04199,Enterprise,2024-06-20,200
U04199,Enterprise,2024-07-20,200
U04199,Enterprise,2024-08-19,200
U04199,Enterprise,2024-09-18,200
U04199,Enterprise,2024-10-18,200
U04199,Enterprise,2024-11-17,200
U04199,Enterprise,2024-12-17,200
U04199,Enterprise,2025-01-16,200
U04199,Enterprise,2025-02-15,200
U04199,Enterprise,2025-03-17,200
U04199,Enterprise,2025-04-16,200
U04199,Enterprise,2025-05-16,200
U04199,Enterprise,2025-06-15,200
U04199,Enterprise,2025-07-15,200
U04199,Enterprise,2025-08-14,200
U04200,Basic,2025-02-21,20
U04200,Basic,2025-03-23,20
U04200,Basic,2025-04-22,20
U04200,Basic,2025-05-22,20
U04200,Basic,2025-06-21,20
U04200,Basic,2025-07-21,20
U04200,Basic,2025-08-20,20
U04201,Basic,2025-08-17,20
U04202,Free,2023-01-25,0
U04202,Free,2023-02-24,0
U04202,Free,2023-03-26,0
U04202,Free,2023-04-25,0
U04202,Free,2023-05-25,0
U04202,Free,2023-06-24,0
